Element,X,Y,Z
C,-3.52299160,-2.03400020,15.98682890
C,-2.61486020,-3.11626910,15.98682890
C,-2.03400020,-3.52299160,14.75707290
C,-0.70640080,-4.00619830,17.21658500
C,0.00000000,-4.06800040,15.98682890
C,1.39133810,-3.82266990,15.98682890
C,2.03400020,-3.52299160,14.75707290
C,3.11626910,-2.61486020,17.21658500
C,3.52299160,-2.03400020,15.98682890
C,4.00619830,-0.70640080,15.98682890
C,4.06800040,0.00000000,17.21658500
C,3.82266990,1.39133810,17.21658500
C,3.52299160,2.03400020,18.44634110
C,2.61486020,3.11626910,18.44634110
C,2.03400020,3.52299160,17.21658500
C,0.70640080,4.00619830,19.67609720
C,0.00000000,4.06800040,18.44634110
C,-1.39133810,3.82266990,18.44634110
C,-2.03400020,3.52299160,17.21658500
C,-3.11626910,2.61486020,19.67609720
C,-3.52299160,2.03400020,18.44634110
C,-4.00619830,0.70640080,18.44634110
C,-4.06800040,0.00000000,17.21658500
C,-3.82266990,-1.39133810,19.67609720
C,-3.52299160,-2.03400020,18.44634110
C,-2.61486020,-3.11626910,18.44634110
C,-2.03400020,-3.52299160,17.21658500
C,-0.70640080,-4.00619830,19.67609720
C,0.00000000,-4.06800040,18.44634110
C,1.39133810,-3.82266990,18.44634110
C,2.03400020,-3.52299160,17.21658500
C,3.11626910,-2.61486020,19.67609720
C,3.52299160,-2.03400020,18.44634110
C,4.00619830,-0.70640080,18.44634110
C,4.06800040,0.00000000,19.67609720
C,3.82266990,1.39133810,19.67609720
C,3.52299160,2.03400020,20.90585320
C,2.61486020,3.11626910,20.90585320
C,2.03400020,3.52299160,19.67609720
C,0.00000000,4.06800040,20.90585320
C,-1.39133810,3.82266990,20.90585320
C,-2.03400020,3.52299160,19.67609720
C,-3.52299160,2.03400020,20.90585320
C,-4.00619830,0.70640080,20.90585320
C,-4.06800040,0.00000000,19.67609720
C,-3.52299160,-2.03400020,20.90585320
C,-2.61486020,-3.11626910,20.90585320
C,-2.03400020,-3.52299160,19.67609720
C,0.00000000,-4.06800040,20.90585320
C,1.39133810,-3.82266990,20.90585320
C,2.03400020,-3.52299160,19.67609720
C,3.52299160,-2.03400020,20.90585320
C,4.00619830,-0.70640080,20.90585320
H,3.98753930,1.69836500,7.66938650
H,2.36499190,3.63204170,7.66938650
H,0.52294240,4.30249280,7.66938650
H,-1.96294440,3.86416390,7.66938650
H,-3.46459690,2.60412790,7.66938650
H,-4.32793630,0.23212230,7.66938650
H,-3.98753930,-1.69836500,7.66938650
H,-2.36499190,-3.63204170,7.66938650
H,-0.52294240,-4.30249280,7.66938650
H,1.96294440,-3.86416390,7.66938650
H,3.46459690,-2.60412790,7.66938650
H,4.32793630,-0.23212230,7.66938650
H,3.98753930,1.69836500,21.84475920
H,2.36499190,3.63204170,21.84475920
H,0.52294240,4.30249280,21.84475920
H,-1.96294440,3.86416390,21.84475920
H,-3.46459690,2.60412790,21.84475920
H,-4.32793630,0.23212230,21.84475920
H,-3.98753930,-1.69836500,21.84475920
H,-2.36499190,-3.63204170,21.84475920
H,-0.52294240,-4.30249280,21.84475920
H,1.96294440,-3.86416390,21.84475920
H,3.46459690,-2.60412790,21.84475920
H,4.32793630,-0.23212230,21.84475920
H,-5.60851884,3.84308482,16.86738844
H,-5.13890644,3.46514502,17.29660365
